,Hotel Name,Rating,Price,Hotel URL,Descriptions,Treatment_Period,Treatment_City
78,Ilunion Bel-Art,"8,1",€ 1.023,https://www.booking.com/hotel/es/hotelbelart.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9044902_107323188_0_2_0&highlighted_blocks=9044902_107323188_0_2_0&matching_block_id=9044902_107323188_0_2_0&sr_pri_blocks=9044902_107323188_0_2_0__102320&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Ilunion Bel-Art está muy bien situado en el barrio de Horta-Guinardó, Barcelona, a 12 min a pie de Sagrada Familia, a 2,7 km de La Pedrera y a 1,8 km de Parque Güell. Este hotel de 4 estrellas ofrece restaurante y habitaciones con aire acondicionado, wifi gratis y baño privado. Hay parking privado en el propio alojamiento.

Todas las habitaciones de este alojamiento están equipadas con TV de pantalla plana con canales vía satélite y caja fuerte. En el hotel, cada habitación dispone de ropa de cama y toallas.

El desayuno diario ofrece opciones buffet, vegetarianas o veganas.

El personal habla catalán, inglés, español y francés, y estará encantado de dar consejos sobre la zona en la recepción 24 horas.

Casa Batlló está a 3,2 km del alojamiento, y Paseo de Gracia está a 3,6 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 16 km.",0,1
79,Ilunion Auditori,"8,2",€ 1.053,https://www.booking.com/hotel/es/confortel-auditori.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9277401_107323228_0_2_0&highlighted_blocks=9277401_107323228_0_2_0&matching_block_id=9277401_107323228_0_2_0&sr_pri_blocks=9277401_107323228_0_2_0__105304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Ilunion Auditori, situado a 10 minutos a pie de la estación de tren y de la estación de metro Arc de Triomf, alberga un gimnasio y tiene una piscina de 3 metros de ancho y 5 metros de largo en la azotea. Hay WiFi gratuita en todas las zonas.

Todas las habitaciones del Auditori son modernas y disponen de suelo de madera, aire acondicionado, caja fuerte y TV de pantalla plana con canales vía satélite. El baño privado incluye secador de pelo y artículos de aseo gratuitos.

Este hotel está oficialmente adaptado para personas con discapacidad. Las habitaciones adaptadas para personas con discapacidad o con discapacidad auditiva o visual están disponibles bajo petición.

El Ilunion Auditori sirve un desayuno buffet a diario y elabora platos a la carta con productos de temporada. También se ofrece un menú especial para celíacos y personas con intolerancias. El horario del servicio de habitaciones es limitado y el bar abre por las noches. Además, hay numerosos restaurantes y bares en las zonas cercanas del Eixample, el Born y el Barrio Gótico.

Este establecimiento alberga un gimnasio equipado con máquinas de ejercicio cardiovascular. La piscina de temporada de la azotea está rodeada de tumbonas y ofrece vistas impresionantes a la ciudad.

En la zona de recepción hay ordenadores con conexión a internet gratuita. El famoso Auditorio de Barcelona se halla a 5 minutos a pie del establecimiento, mientras que la basílica de la Sagrada Familia y el parque de la Ciutadella quedan a 1,5 km. Asimismo, este establecimiento facilita aparcamiento privado subterráneo por un suplemento.

Este hotel cuenta con la certificación oficial sobre espacios adaptados para personas con movilidad reducida.",0,1
80,"Hotel Granados 83, a Member of Design Hotels","8,5",€ 1.378,https://www.booking.com/hotel/es/granados-83.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=80&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9242509_120386905_0_2_0&highlighted_blocks=9242509_120386905_0_2_0&matching_block_id=9242509_120386905_0_2_0&sr_pri_blocks=9242509_120386905_0_2_0__137810&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Granados 83, situado a 250 metros de la estación de metro Diagonal de Barcelona, alberga un gimnasio pequeño, una terraza en la azotea equipada con una piscina pequeña y un bar de cócteles. Las habitaciones presentan un diseño de estilo zen y cuentan con TV LCD.

Este hotel de diseño tiene una impresionante fachada de vidrio y piedra y combina detalles neoclásicos con elementos naturales e industriales. Además, se ha convertido en un icono de la ciudad y tiene el estatus de monumento protegido. Los interiores del hotel reflejan un estilo art déco excelente.

Las habitaciones del Granados 83 presentan una decoración elegante con elementos de madera, piel y vidrio. Disponen de minibar, albornoz y zapatillas.

A unos 5 minutos a pie del alojamiento, en la Rambla de Cataluña, se pueden encontrar numerosos bares de tapas.

El alojamiento queda a 400 metros del paseo de Gracia, donde se pueden visitar los famosos edificios La Pedrera y Casa Batlló de Gaudí.

El hotel cuenta con recepción 24 horas y wifi gratuita en todas las zonas. También se facilita aparcamiento por un suplemento.",0,1
81,Four Points by Sheraton Barcelona Diagonal,"8,8",€ 1.338,https://www.booking.com/hotel/es/diagonal-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9399717_93709768_0_2_0&highlighted_blocks=9399717_93709768_0_2_0&matching_block_id=9399717_93709768_0_2_0&sr_pri_blocks=9399717_93709768_0_2_0__133840&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Four Points by Sheraton Barcelona Diagonal se encuentra a 350 metros del centro comercial Glòries, en el moderno distrito 22@ de Barcelona. Cuenta con un restaurante elegante y habitaciones insonorizadas con conexión WiFi gratuita y TV.

Las habitaciones del Four Points Barcelona Diagonal son amplias y luminosas y tienen suelo de madera. Todas disponen de un baño elegante con secador de pelo y artículos de aseo. Las habitaciones de las plantas superiores ofrecen fantásticas vistas, algunas a la Sagrada Familia.

El restaurante La Avenida sirve cocina tradicional española. Todos los días se sirve un variado desayuno buffet, y desde las 05:00 hasta las 07:00 se puede tomar café de forma gratuita. En el 4Taps Bar podrá probar cervezas artesanales de la zona, aperitivos y ver los mejores partidos.

El Four Points Diagonal se encuentra a 600 metros de la pintoresca torre Agbar, diseñada por Jean Nouvel. En la cercana Rambla del Poblenou encontrará muchos bares y restaurantes. La playa de Bogatell está a 15 minutos a pie. La estación de metro de Poblenou está a solo 500 metros.",0,1
82,htop BCN City #htopEnjoy,"6,5",€ 839,https://www.booking.com/hotel/es/abalon.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9043609_361372203_0_2_0&highlighted_blocks=9043609_361372203_0_2_0&matching_block_id=9043609_361372203_0_2_0&sr_pri_blocks=9043609_361372203_0_2_0__83867&from=searchresults#hotelTmpl,"El H TOP BCN City está situado junto al impresionante Hospital de Sant Pau, a 10 minutos a pie de la Sagrada Familia. Ofrece habitaciones con aire acondicionado y TV.

Las habitaciones del H TOP BCN City presentan una decoración sencilla y disponen de escritorio y baño privado. Muchas ofrecen vistas al Hospital de Sant Pau.

El H TOP BCN City cuenta con recepción 24 horas y zona de internet con ordenadores de uso gratuito.

El hotel tiene máquinas expendedoras de aperitivos y bebidas. Además, hay varios restaurantes y bares a menos de 10 minutos a pie.

El H TOP BCN City se encuentra a solo 200 metros de la estación de metro Sant Pau-Dos de Maig, que conecta fácilmente con el resto de la ciudad.",0,1
83,AC Hotel Irla by Marriott,"7,9",€ 1.092,https://www.booking.com/hotel/es/acirla.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9081305_93709094_0_2_0&highlighted_blocks=9081305_93709094_0_2_0&matching_block_id=9081305_93709094_0_2_0&sr_pri_blocks=9081305_93709094_0_2_0__109234&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El AC Hotel Irla está situado a 200 metros de la avenida Diagonal y de la plaza Francesc Macià. El hotel ofrece habitaciones elegantes y confortables, centro de fitness y recepción abierta las 24 horas.

Las habitaciones de este hotel son amplias, presentan una decoración actual y disponen de aire acondicionado, minibar y baño privado.

Además, el Irla cuenta con baños turcos, bar cafetería y WiFi gratuita en las zonas comunes.

Por la mañana se sirve el desayuno en el restaurante del Irla. En los alrededores de la plaza de Francesc Macià también hay bares, cafeterías y restaurantes.

El AC Hotel Irla se encuentra a menos de 30 minutos a pie de lugares de interés como la Casa Batlló, la Casa Milà y la plaza de Cataluña. Este hotel está cerca de varias paradas de autobús y tranvía y se halla a 20 minutos a pie de la estación de metro de Diagonal.",0,1
84,Ibis Barcelona Meridiana,"8,1",€ 821,https://www.booking.com/hotel/es/ibis-barcelona-meridiana.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=27022203_93721278_2_34_0&highlighted_blocks=27022203_93721278_2_34_0&matching_block_id=27022203_93721278_2_34_0&sr_pri_blocks=27022203_93721278_2_34_0__82059&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Ibis Barcelona Meridiana está situado junto a la estación de Fabra i Puig, a 10 minutos en metro de la plaza Catalunya. Alberga un bar abierto las 24 horas y ofrece habitaciones con aire acondicionado y TV de pantalla plana vía satélite.

En el bar del Barcelona Meridiana se sirve una gran variedad de aperitivos y bebidas.

El Hotel Ibis Barcelona Meridiana se encuentra junto al centro comercial Heron City, donde hay restaurantes, cines y un gimnasio. Se ofrece aparcamiento público cubierto por un suplemento.",0,1
85,Suites Avenue,"8,9",€ 1.408,https://www.booking.com/hotel/es/suites-avenue.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=2396701_278242379_0_0_0&highlighted_blocks=2396701_278242379_0_0_0&matching_block_id=2396701_278242379_0_0_0&sr_pri_blocks=2396701_278242379_0_0_0__140840&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Suites Avenue está en un llamativo edificio contemporáneo del paseo de Gràcia, frente a La Pedrera de Gaudí. Ofrece alojamiento elegante, piscina al aire libre, gimnasio y sauna.

Los apartamentos del Avenue presentan una decoración sencilla y elegante con suelo de parqué y sofás de cuero. Todos tienen conexión Wi-Fi gratuita y cocina grande con horno, nevera y lavavajillas.

El establecimiento dispone de un servicio de conserjería, donde podrá organizar excursiones, reservar tratamientos de belleza y solicitar un servicio de guardería.

Los apartamentos se encuentran a 5 minutos a pie de una selección de tiendas de lujo y cerca de una variedad de cafeterías y restaurantes.

Los apartamentos del Suites se hallan a 5 minutos a pie de la Casa Batlló y a 2 minutos a pie de la estación de metro de Diagonal. La plaza de Catalunya y Las Ramblas se sitúan a poco más de 1 km.",0,1
86,Pierre & Vacances Barcelona Sants,"8,3",€ 977,https://www.booking.com/hotel/es/pierre-amp-vacances-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=47042701_91475075_3_0_0&highlighted_blocks=47042701_91475075_3_0_0&matching_block_id=47042701_91475075_3_0_0&sr_pri_blocks=47042701_91475075_3_0_0__97700&from=searchresults#hotelTmpl,"El Pierre & Vacances Barcelona Sants ofrece alojamiento elegante con aire acondicionado y está situado a solo 5 minutos a pie del estadio Camp Nou del FC Barcelona. Hay WiFi gratuita de alta velocidad.

Los apartamentos y los estudios son luminosos e incluyen zona de cocina bien equipada y TV de pantalla plana con canales vía satélite.

Los estudios y los apartamentos del Pierre & Vacances presentan una decoración moderna y funcional y ofrecen vistas a la calle. La zona de cocina dispone de nevera, microondas y lavavajillas. Hay caja fuerte disponible por un suplemento.

El Pierre & Vacances Barcelona Sants se encuentra en el barrio animado de Sants, que alberga varias tiendas, bares y cafeterías.

La estación de metro de Badal, ubicada a 200 metros, proporciona conexiones con la estación de tren de Sants en menos de 10 minutos. La estación de metro Collblanc ofrece conexiones directas con el aeropuerto de Barcelona y la feria Europa Fira y está a 500 metros del establecimiento.",0,1
87,ITC Barcelona By Soho Boutique,"7,0",€ 1.113,https://www.booking.com/hotel/es/cityparkhotelpelayo.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9055001_246278484_2_2_0&highlighted_blocks=9055001_246278484_2_2_0&matching_block_id=9055001_246278484_2_2_0&sr_pri_blocks=9055001_246278484_2_2_0__111304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El ITC Barcelona By Soho Boutique se encuentra en un edificio histórico impresionante, junto a la estación de metro de Universitat de Barcelona. El establecimiento ofrece WiFi gratuita y habitaciones luminosas con aire acondicionado, a solo 5 minutos a pie de la plaza de Catalunya y La Rambla.

Las habitaciones tienen suelo de madera, caja fuerte y minibar. El baño es privado y dispone de secador de pelo.

El ITC Barcelona By Soho Boutique ofrece un desayuno buffet cada mañana. También se sirven desayunos sin gluten, bajo petición. El establecimiento se encuentra en el centro de la ciudad, a poca distancia a pie de muchos bares y restaurantes.

El ITC Barcelona By Soho Boutique cuenta con recepción 24 horas. Además, hay aparcamiento público en las inmediaciones por un suplemento. El autobús del aeropuerto para enfrente de la plaza Universitat.",0,1
88,Hesperia Barcelona Barri Gòtic,"8,0",€ 1.061,https://www.booking.com/hotel/es/hesperiametropol.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9181906_266150499_0_0_0&highlighted_blocks=9181906_266150499_0_0_0&matching_block_id=9181906_266150499_0_0_0&sr_pri_blocks=9181906_266150499_0_0_0__106084&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hesperia Barcelona Barri Gòtic se encuentra en el Barrio Gótico de Barcelona, ​​a solo 100 metros del puerto y a 500 metros de Las Ramblas.

La playa de la Barceloneta se encuentra a 15 minutos a pie del Hesperia Barcelona Barri Gotic.

Las habitaciones son luminosas y modernas e incluyen WiFi gratuita, TV de pantalla plana, aire acondicionado o calefacción y caja fuerte. El baño privado está equipado con secador de pelo y artículos de aseo. 

En la zona hay muchos bares de ambiente animado. 

El Aquàrium de Barcelona y el centro comercial Maremagnum están a 800 metros.",0,1
89,Barcelona Apartment Republica,"7,6",€ 1.349,https://www.booking.com/hotel/es/republica.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=25821001_105785825_0_0_0&highlighted_blocks=25821001_105785825_0_0_0&matching_block_id=25821001_105785825_0_0_0&sr_pri_blocks=25821001_105785825_0_0_0__134860&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Derby Republica, situado a 150 metros de la estación de metro de Llacuna, ofrece modernos apartamentos tipo loft con paredes de ladrillo a la vista. Los huéspedes tienen acceso a una piscina en la azotea y a una terraza solárium con vistas a Barcelona.

Los apartamentos con aire acondicionado del Derby incluyen una cocina equipada con microondas, vitrocerámica, nevera y lavavajillas. También hay una lavadora y se proporcionan ropa de cama y toallas.

El Republica cuenta con un servicio de conserjería que puede ayudar a organizar actividades como excursiones y deportes acuáticos. Los huéspedes también pueden disfrutar de la entrada gratuita al Museo Egipcio de Barcelona.

El centro comercial Glories se encuentra a 10 minutos a pie del Derby Republica. La playa y el parque de Poble Nou también están a solo 15 minutos a pie.",0,1
90,Silken Sant Gervasi,"8,4",€ 963,https://www.booking.com/hotel/es/stgervasi.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=9115201_91462822_0_2_0&highlighted_blocks=9115201_91462822_0_2_0&matching_block_id=9115201_91462822_0_2_0&sr_pri_blocks=9115201_91462822_0_2_0__96304&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel elegante está situado en Barcelona, en el tranquilo distrito de Sant Gervasi, y ofrece habitaciones modernas con conexión a internet gratuita. El Silken queda a solo 8 minutos en tren de la plaza Catalunya.

El restaurante del Silken San Gervasi está especializado en cocina tradicional con influencias modernas. En la cafetería se sirve un desayuno buffet y también se ofrecen bebidas y aperitivos durante todo el día.

Las habitaciones son funcionales e incluyen caja fuerte de uso gratuito, calefacción central, aire acondicionado y baño de mármol con secador de pelo.

El Silken St. Gervasi se encuentra a 15 minutos a pie del parque Güell, que acoge impresionantes estructuras, mosaicos y arquitectura de Antoni Gaudí. La estación de El Putxet queda a 50 metros del hotel y conecta con el centro de la ciudad.",0,1
91,Fisa Rentals Gran Via Apartments,"8,6",€ 1.300,https://www.booking.com/hotel/es/fisa-rentals-gran-via.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=28776401_120550344_2_0_0&highlighted_blocks=28776401_120550344_2_0_0&matching_block_id=28776401_120550344_2_0_0&sr_pri_blocks=28776401_120550344_2_0_0__130000&from=searchresults#hotelTmpl,"El establecimiento Fisa Rentals Gran Via Apartments ofrece apartamentos elegantes a 5 minutos a pie de la plaza de Cataluña y de Las Ramblas. Los alojamientos están equipados con wifi gratuita y TV de pantalla plana.

Cada apartamento del Fisa Rentals es amplio y presenta una decoración moderna con un elegante suelo de madera. Todos los apartamentos disponen de aire acondicionado, aunque hay 1 dormitorio sin aire acondicionado. Todos los apartamentos tienen zona de estar amplia con TV vía satélite. La cocina está bien equipada y también cuenta con lavadora.

Los apartamentos están bien comunicados con el centro de Barcelona. Se hallan a unos 10 minutos a pie de varias tiendas, bares y restaurantes.

El paseo de Gracia se encuentra a 300 metros. La Casa Batlló y La Pedrera (ambas obras de Gaudí) quedan a 15 minutos a pie. Las estaciones de metro Passeig de Gràcia y Urquinaona están a unos 200 metros.",0,1
92,Ohla Eixample,"9,0",€ 1.777,https://www.booking.com/hotel/es/ohla-eixample.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=156648201_366386354_0_1_0&highlighted_blocks=156648201_366386354_0_1_0&matching_block_id=156648201_366386354_0_1_0&sr_pri_blocks=156648201_366386354_0_1_0__177744&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El hotel boutique Ohla Eixample es elegante, tiene piscina exterior con vistas a la ciudad (disponible durante todo el año) y se halla a 10 minutos a pie de La Pedrera y la Casa Batlló, 2 de las principales obras de Gaudí. Hay WiFi gratuita de alta velocidad en todas las zonas. Se presta el servicio de conserjería Clef d’Or.

Las habitaciones presentan un diseño elegante y disponen de cama grande y baño privado con bañera o ducha de efecto lluvia. Hay TV de pantalla plana de 55 pulgadas con canales vía satélite, caja fuerte para ordenador portátil de uso gratuito y minibar con especialidades locales. Se proporciona un servicio de cobertura.

El restaurante Xerta del establecimiento cuenta con estrella Michelin y propone recetas tradicionales de la región del Ebro. Se sirve un desayuno completo a diario con una gran selección de productos locales. El bar del vestíbulo del hotel es un punto de encuentro tanto para los huéspedes como para los habitantes de la zona. El Sky Bar ofrece cócteles creativos.

El gimnasio cuenta con equipamiento de fitness de ultima generación. Se ofrecen tratamientos de belleza y servicios de moda como «personal shopper» (bajo petición).

El Ohla Eixample está bien ubicado en el distrito del Ensanche, en la zona modernista conocida como Quadrat d’Or (Cuadrado de Oro), a unos 5 minutos a pie de bulevares comerciales como la emblemática avenida Diagonal, la Rambla de Cataluña y el Paseo de Gracia. Este edificio urbano presenta una llamativa fachada cerámica compuesta por más de 1.000 piezas talladas que representan «Las cuatro estaciones» de Vivaldi.",0,1
93,Vincci Mae,"8,5",€ 1.961,https://www.booking.com/hotel/es/vincci-mae.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AtWPyK0GwAIB0gIkMzk5M2Q5NDUtNjNjMi00ZTliLTlkYjUtODFhNGViYmQ2YmYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-19&checkout=2024-06-23&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=575631b954740581&srepoch=1706166333&all_sr_blocks=195646506_338644190_0_2_0&highlighted_blocks=195646506_338644190_0_2_0&matching_block_id=195646506_338644190_0_2_0&sr_pri_blocks=195646506_338644190_0_2_0__196145&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Vincci Mae, situado junto a la plaza Francesc Macià de Barcelona, ​​dispone de terraza con piscina pequeña y vistas fantásticas de la avenida Diagonal y la montaña del Tibidabo.

El Vincci Mae ofrece bar, restaurante, recepción 24 horas y WiFi gratuita en todas las instalaciones. Todos los días se ofrece un desayuno buffet variado.

Las habitaciones son elegantes y cuentan con una decoración sencilla y luminosa, aire acondicionado, TV de pantalla plana, hervidor y minibar. El elegante baño privado incluye ducha, artículos de aseo gratuitos y secador de pelo.

La Casa Batlló se encuentra a 1,6 km del Vincci Mae, mientras que La Pedrera está a 1,3 km. Se puede llegar a Plaza Catalunya en 20 minutos en transporte público.",0,1
